country,year,v2x_frassoc_thick,NGDPDPC,NGDP_RPCH,v2x_pubcorr,v2xnp_regcorr,v2xel_frefair,v2x_freexp,v2elembcap
IND,2012,0.782,,,0.596,0.579,0.731,0.797,1.572
IND,2013,0.786,,,0.596,0.579,0.726,0.787,1.335
IND,2014,0.78,,,0.588,0.564,0.698,0.744,1.335
IND,2015,0.757,,,0.656,0.615,0.67,0.589,1.384
IND,2016,0.753,,,0.656,0.615,0.67,0.512,1.384
IND,2017,0.725,,,0.656,0.617,0.641,0.466,1.098
IND,2018,0.718,,,0.656,0.635,0.639,0.475,1.24
IND,2019,0.678,,,0.656,0.635,0.537,0.443,1.24
IND,2020,0.662,,,0.695,0.661,0.497,0.373,1.358
IND,2021,0.662,,,0.724,0.68,0.504,0.41,1.617
IND,2022,0.627,,,0.724,0.705,0.504,0.396,1.617
IND,2023,0.6,,,0.694,0.678,0.498,0.393,1.41
IND,2024,0.593,,,0.689,0.67,0.523,0.471,1.41
JPN,1990,0.905,,,0.048,0.108,0.921,0.934,1.809
JPN,1991,0.904,,,0.048,0.108,0.921,0.934,1.809
JPN,1992,0.904,,,0.048,0.108,0.921,0.934,1.809
JPN,1993,0.905,,,0.048,0.108,0.921,0.934,1.809
JPN,1994,0.905,,,0.048,0.1,0.922,0.934,1.809
JPN,1995,0.905,,,0.048,0.1,0.922,0.934,1.809
JPN,1996,0.905,,,0.048,0.1,0.922,0.934,1.809
JPN,1997,0.906,,,0.048,0.1,0.921,0.934,1.809
JPN,1998,0.906,,,0.037,0.1,0.921,0.934,1.809
JPN,1999,0.906,,,0.037,0.1,0.921,0.934,1.809
JPN,2000,0.904,,,0.037,0.1,0.921,0.934,1.809
JPN,2001,0.902,,,0.037,0.1,0.92,0.934,1.809
JPN,2002,0.902,,,0.037,0.1,0.92,0.934,1.809
JPN,2003,0.902,,,0.037,0.1,0.921,0.934,1.809
JPN,2004,0.905,,,0.037,0.1,0.923,0.934,1.809
JPN,2005,0.906,,,0.037,0.1,0.927,0.934,1.809
JPN,2006,0.908,,,0.037,0.1,0.934,0.934,1.809
JPN,2007,0.908,,,0.037,0.1,0.934,0.934,1.809
JPN,2008,0.909,,,0.037,0.1,0.934,0.934,1.973
JPN,2009,0.915,,,0.037,0.1,0.934,0.938,1.973
JPN,2010,0.915,,,0.037,0.1,0.933,0.938,1.816
JPN,2011,0.915,,,0.037,0.1,0.933,0.938,1.816
JPN,2012,0.907,,,0.037,0.1,0.933,0.936,1.816
JPN,2013,0.909,,,0.037,0.1,0.931,0.883,1.816
JPN,2014,0.909,,,0.037,0.1,0.931,0.883,1.816
JPN,2015,0.911,,,0.037,0.078,0.931,0.883,1.816
JPN,2016,0.911,,,0.037,0.116,0.931,0.883,1.816
JPN,2017,0.911,,,0.037,0.107,0.933,0.883,1.816
JPN,2018,0.933,,,0.037,0.107,0.946,0.874,2.009
JPN,2019,0.93,,,0.037,0.107,0.946,0.871,2.009
JPN,2020,0.93,,,0.037,0.107,0.943,0.876,1.919
JPN,2021,0.929,,,0.037,0.094,0.943,0.859,1.919
JPN,2022,0.927,,,0.037,0.094,0.938,0.865,1.919
JPN,2023,0.927,,,0.037,0.092,0.938,0.866,1.919
JPN,2024,0.927,,,0.037,0.092,0.934,0.865,1.676
KAZ,1990,0.16,,,0.696,0.823,0.303,0.577,-0.222
KAZ,1991,0.412,,,0.696,0.823,0.337,0.577,-0.222
KAZ,1992,0.409,,,0.696,0.852,0.368,0.552,-0.069
KAZ,1993,0.433,,,0.696,0.856,0.339,0.552,-0.069
KAZ,1994,0.479,,,0.696,0.856,0.292,0.552,-0.069
KAZ,1995,0.488,,,0.696,0.856,0.268,0.496,-0.069
KAZ,1996,0.473,,,0.696,0.88,0.272,0.473,-0.069
KAZ,1997,0.473,,,0.696,0.88,0.272,0.479,-0.069
KAZ,1998,0.452,,,0.696,0.88,0.272,0.462,-0.069
KAZ,1999,0.424,,,0.696,0.88,0.199,0.484,0.647
KAZ,2000,0.424,,,0.696,0.88,0.203,0.469,1.063
KAZ,2001,0.356,,,0.696,0.88,0.203,0.468,1.063
KAZ,2002,0.334,,,0.696,0.89,0.203,0.434,1.063
KAZ,2003,0.3,,,0.696,0.89,0.21,0.434,1.063
KAZ,2004,0.291,,,0.696,0.89,0.205,0.434,1.063
KAZ,2005,0.279,,,0.696,0.89,0.194,0.397,1.063
KAZ,2006,0.275,,,0.696,0.89,0.218,0.399,1.063
KAZ,2007,0.274,,,0.696,0.894,0.222,0.399,1.166
KAZ,2008,0.271,,,0.696,0.886,0.226,0.399,1.334
KAZ,2009,0.271,,,0.696,0.886,0.226,0.399,1.334
KAZ,2010,0.258,,,0.696,0.886,0.226,0.394,1.334
KAZ,2011,0.24,,,0.696,0.886,0.221,0.394,1.334
KAZ,2012,0.23,,,0.696,0.886,0.223,0.394,1.334
KAZ,2013,0.22,,,0.719,0.887,0.223,0.373,1.334
KAZ,2014,0.22,,,0.719,0.887,0.223,0.378,1.334
KAZ,2015,0.21,,,0.719,0.887,0.258,0.374,1.334
KAZ,2016,0.208,,,0.719,0.887,0.313,0.384,1.334
KAZ,2017,0.186,,,0.719,0.896,0.318,0.363,1.198
KAZ,2018,0.191,,,0.719,0.895,0.323,0.343,1.424
KAZ,2019,0.219,,,0.719,0.871,0.295,0.355,1.424
KAZ,2020,0.253,,,0.719,0.851,0.273,0.371,1.424
KAZ,2021,0.269,,,0.719,0.84,0.314,0.386,0.905
KAZ,2022,0.282,,,0.572,0.719,0.323,0.434,1.236
KAZ,2023,0.314,,,0.597,0.742,0.336,0.412,1.871
KAZ,2024,0.301,,,0.608,0.741,0.339,0.412,1.871
KGZ,1990,0.106,,,0.406,0.532,0.333,0.575,1.452
KGZ,1991,0.214,,,0.436,0.674,0.312,0.639,0.889
KGZ,1992,0.483,,,0.543,0.766,0.276,0.692,0.082
KGZ,1993,0.429,,,0.614,0.778,0.276,0.689,0.082
KGZ,1994,0.429,,,0.744,0.846,0.276,0.606,0.082
KGZ,1995,0.436,,,0.772,0.885,0.222,0.606,0.082
KGZ,1996,0.407,,,0.772,0.91,0.216,0.575,0.082
KGZ,1997,0.398,,,0.784,0.91,0.216,0.569,0.082
KGZ,1998,0.404,,,0.784,0.91,0.216,0.575,0.082
KGZ,1999,0.391,,,0.784,0.91,0.216,0.575,0.082
KGZ,2000,0.495,,,0.784,0.938,0.175,0.516,0.082
KGZ,2001,0.492,,,0.784,0.902,0.169,0.516,0.082
KGZ,2002,0.483,,,0.784,0.928,0.169,0.514,0.082
KGZ,2003,0.481,,,0.784,0.928,0.169,0.529,0.082
KGZ,2004,0.481,,,0.784,0.928,0.169,0.529,0.082
KGZ,2005,0.624,,,0.878,0.928,0.177,0.569,0.082
KGZ,2006,0.607,,,0.878,0.928,0.196,0.601,0.082
KGZ,2007,0.582,,,0.886,0.925,0.194,0.572,0.082
KGZ,2008,0.565,,,0.886,0.925,0.167,0.531,0.039
KGZ,2009,0.568,,,0.886,0.925,0.156,0.508,0.039
KGZ,2010,0.746,,,0.78,0.809,0.233,0.637,0.323
KGZ,2011,0.788,,,0.771,0.807,0.38,0.768,0.323
KGZ,2012,0.757,,,0.771,0.818,0.359,0.781,0.323
KGZ,2013,0.73,,,0.741,0.8,0.371,0.738,0.359
KGZ,2014,0.726,,,0.741,0.8,0.376,0.718,0.418
KGZ,2015,0.713,,,0.81,0.836,0.391,0.744,0.584
KGZ,2016,0.689,,,0.811,0.836,0.403,0.719,0.524
KGZ,2017,0.69,,,0.809,0.793,0.416,0.712,0.665
KGZ,2018,0.723,,,0.809,0.787,0.418,0.78,0.464
KGZ,2019,0.684,,,0.703,0.763,0.428,0.695,0.755
KGZ,2020,0.659,,,0.703,0.787,0.322,0.625,0.681
KGZ,2021,0.637,,,0.76,0.792,0.41,0.634,0.681
KGZ,2022,0.55,,,0.76,0.781,0.421,0.584,0.653
KGZ,2023,0.493,,,0.668,0.783,0.435,0.488,0.589
KGZ,2024,0.414,,,0.668,0.783,0.422,0.513,0.589
KHM,1990,0.04,,,0.424,0.771,0.033,0.038,-2.839
KHM,1991,0.04,,,0.424,0.771,0.033,0.038,-2.839
KHM,1992,0.076,,,0.323,0.754,0.084,0.144,-0.457
KHM,1993,0.489,,,0.796,0.943,0.392,0.324,1.387
KHM,1994,0.579,,,0.893,0.934,0.417,0.442,0.131
KHM,1995,0.579,,,0.893,0.934,0.417,0.442,0.131
KHM,1996,0.579,,,0.893,0.934,0.417,0.442,0.131
KHM,1997,0.579,,,0.893,0.934,0.417,0.442,0.131
KHM,1998,0.602,,,0.893,0.934,0.345,0.438,0.131
KHM,1999,0.586,,,0.893,0.934,0.266,0.452,0.131
KHM,2000,0.586,,,0.893,0.934,0.246,0.441,0.131
KHM,2001,0.586,,,0.893,0.934,0.246,0.432,0.131
KHM,2002,0.586,,,0.893,0.934,0.246,0.432,0.131
KHM,2003,0.585,,,0.893,0.934,0.263,0.432,0.131
KHM,2004,0.585,,,0.893,0.934,0.285,0.432,0.131
KHM,2005,0.585,,,0.893,0.934,0.274,0.432,-0.244
KHM,2006,0.585,,,0.893,0.934,0.274,0.432,-0.244
KHM,2007,0.572,,,0.893,0.934,0.274,0.432,-0.244
KHM,2008,0.564,,,0.893,0.934,0.27,0.432,-0.244
KHM,2009,0.554,,,0.893,0.934,0.268,0.428,-0.236
KHM,2010,0.54,,,0.893,0.934,0.26,0.423,-0.094
KHM,2011,0.54,,,0.893,0.934,0.26,0.423,-0.094
KHM,2012,0.538,,,0.893,0.934,0.26,0.412,-0.094
KHM,2013,0.503,,,0.868,0.933,0.281,0.374,-0.094
KHM,2014,0.498,,,0.821,0.88,0.292,0.359,-0.14
KHM,2015,0.498,,,0.821,0.88,0.292,0.344,-0.14
KHM,2016,0.468,,,0.821,0.88,0.278,0.294,-0.14
KHM,2017,0.278,,,0.858,0.909,0.29,0.217,-0.14
KHM,2018,0.24,,,0.896,0.921,0.205,0.194,-0.216
KHM,2019,0.213,,,0.896,0.927,0.13,0.195,-0.357
KHM,2020,0.195,,,0.896,0.927,0.136,0.192,-0.357
KHM,2021,0.194,,,0.896,0.925,0.124,0.187,-0.357
KHM,2022,0.222,,,0.896,0.925,0.124,0.228,-0.357
KHM,2023,0.213,,,0.896,0.925,0.106,0.188,-0.319
KHM,2024,0.198,,,0.896,0.925,0.099,0.17,-0.319
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1990,0.782,6812.886,10.0,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1991,0.782,7872.91,10.9,0.339,0.559,0.744,0.8,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1992,0.779,8386.948,6.4,0.339,0.516,0.751,0.827,1.369
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
KOR,1993,0.825,9181.481,7.0,0.143,0.352,0.811,0.886,1.952
